"","CustomerID","recency","frequency","monitery","frequency_standard","monitery_standard","cluster","segmentation","recency_segment"
"2011","15097",27,1,248.08,-0.425047502904057,-0.0952311026695227,2,"Low Value","Active"
"2012","15098",205,3,13305.5,-0.165239687263956,7.17287032554256,2,"Low Value","Inactive"
"2013","15099",107,1,410.48,-0.425047502904057,-0.0048350158513272,2,"Low Value","Cold"
"2014","15100",356,3,292,-0.165239687263956,-0.0707840821457841,2,"Low Value","Inactive"
"2015","15101",31,2,158.76,-0.295143595084006,-0.144946167288778,2,"Low Value","Warm"
"2016","15103",54,2,351.68,-0.295143595084006,-0.037564633492398,2,"Low Value","Warm"
"2017","15104",219,2,513.72,-0.295143595084006,0.0526310679116685,2,"Low Value","Inactive"
"2018","15105",41,7,328.42,0.354375944016247,-0.050512552929948,2,"Low Value","Warm"
"2019","15106",40,5,284.5,0.0945681283761457,-0.0749565517688703,2,"Low Value","Warm"
"2020","15107",334,6,53.25,0.224472036196196,-0.203678575543839,2,"Low Value","Inactive"
"2021","15108",164,4,325.06,-0.035335779443905,-0.0523806300495613,2,"Low Value","Cold"
"2022","15109",268,1,484.95,-0.425047502904057,0.0366169335658589,2,"Low Value","Inactive"
"2023","15110",46,4,249.02,-0.035335779443905,-0.0947050909574341,2,"Low Value","Warm"
"2024","15111",52,3,522.49,-0.165239687263956,0.0575145346708124,2,"Low Value","Warm"
"2025","15113",32,3,1203.11,-0.165239687263956,0.436363569707209,2,"Low Value","Warm"
"2026","15114",53,10,276.06,0.744087667476399,-0.0796589294870976,2,"Low Value","Warm"
"2027","15115",41,1,340.11,-0.425047502904057,-0.0440047980520441,2,"Low Value","Warm"
"2028","15116",40,4,338.19,-0.035335779443905,-0.045074911826108,2,"Low Value","Warm"
"2029","15117",37,5,310.36,0.0945681283761457,-0.0605666525298063,2,"Low Value","Warm"
"2030","15118",157,1,244.8,-0.425047502904057,-0.0970568364426981,2,"Low Value","Cold"
"2031","15119",268,1,266.4,-0.425047502904057,-0.0850337115949578,2,"Low Value","Inactive"
"2032","15120",156,1,358.82,-0.425047502904057,-0.0335903227788394,2,"Low Value","Cold"
"2033","15121",73,2,228.86,-0.295143595084006,-0.10592945727941,2,"Low Value","Warm"
"2034","15122",137,3,544.59,-0.165239687263956,0.0698159725937319,2,"Low Value","Cold"
"2035","15123",30,2,1099.65,-0.295143595084006,0.378777811321886,2,"Low Value","Active"
"2036","15124",45,2,92.1,-0.295143595084006,-0.182056432733169,2,"Low Value","Warm"
"2037","15125",48,15,768.57,1.39360720657665,0.194484644741792,3,"Medium Value","Warm"
"2038","15127",88,1,406.53,-0.425047502904057,-0.00703368914524269,2,"Low Value","Warm"
"2039","15128",83,4,367.75,-0.035335779443905,-0.0286196512561394,2,"Low Value","Warm"
"2040","15129",73,11,313.4,0.873991575296449,-0.0588722825281155,3,"Medium Value","Warm"
"2041","15130",192,1,330.11,-0.425047502904057,-0.0495710595556275,2,"Low Value","Inactive"
"2042","15132",41,5,195.59,0.0945681283761457,-0.124450635806434,2,"Low Value","Warm"
"2043","15133",150,3,327.47,-0.165239687263956,-0.0510386971720724,2,"Low Value","Cold"
"2044","15134",37,8,173.5,0.484279851836298,-0.136744976745936,2,"Low Value","Warm"
"2045","15135",262,1,139.05,-0.425047502904057,-0.155920051843093,2,"Low Value","Inactive"
"2046","15136",25,4,321.68,-0.035335779443905,-0.0542662011339002,2,"Low Value","Active"
"2047","15139",262,2,89.48,-0.295143595084006,-0.183512010116356,2,"Low Value","Inactive"
"2048","15140",75,7,336.32,0.354375944016247,-0.0461136159816874,2,"Low Value","Warm"
"2049","15142",69,1,498.74,-0.425047502904057,0.0442928081793005,2,"Low Value","Warm"
"2050","15143",248,1,259.45,-0.425047502904057,-0.0889022633399483,2,"Low Value","Inactive"
"2051","15144",31,17,387.08,1.65341502221675,-0.0178574483525344,3,"Medium Value","Warm"
"2052","15145",27,4,298.68,-0.035335779443905,-0.0670644278960145,2,"Low Value","Active"
"2053","15146",187,2,663.58,-0.295143595084006,0.13604706280437,2,"Low Value","Inactive"
"2054","15147",263,1,623.5,-0.425047502904057,0.113737486698008,2,"Low Value","Inactive"
"2055","15148",33,1,301.29,-0.425047502904057,-0.0656130252089551,2,"Low Value","Warm"
"2056","15149",156,1,520.8,-0.425047502904057,0.0565719810562056,2,"Low Value","Cold"
"2057","15150",40,10,531.45,0.744087667476399,0.0624983796790709,2,"Low Value","Warm"
"2058","15152",32,13,365.05,1.13379939093655,-0.0301208291662597,3,"Medium Value","Warm"
"2059","15153",54,1,329.25,-0.425047502904057,-0.0500497580449357,2,"Low Value","Warm"
"2060","15154",98,1,296.42,-0.425047502904057,-0.0683237945612002,2,"Low Value","Cold"
"2061","15156",24,3,320.5,-0.165239687263956,-0.0549220922810724,2,"Low Value","Active"
"2062","15157",26,3,645.36,-0.165239687263956,0.12590347892434,2,"Low Value","Active"
"2063","15158",68,1,401.4,-0.425047502904057,-0.00988918129658098,2,"Low Value","Warm"
"2064","15159",24,30,621.37,3.34216582387741,0.112550203119293,3,"Medium Value","Active"
"2065","15160",380,1,158.16,-0.425047502904057,-0.145282926109745,2,"Low Value","Inactive"
"2066","15163",41,2,152.24,-0.295143595084006,-0.148580936050618,2,"Low Value","Warm"
"2067","15164",91,3,281.02,-0.165239687263956,-0.07689769269722,2,"Low Value","Cold"
"2068","15165",396,1,487.75,-0.425047502904057,0.0381754867868622,2,"Low Value","Inactive"
"2069","15167",343,1,163,-0.425047502904057,-0.142588855542011,2,"Low Value","Inactive"
"2070","15168",48,1,106.56,-0.425047502904057,-0.174004835468236,2,"Low Value","Warm"
"2071","15171",354,1,1289.5,-0.425047502904057,0.484450502836667,2,"Low Value","Inactive"
"2072","15172",31,5,324.81,0.0945681283761457,-0.0525211781525268,2,"Low Value","Warm"
"2073","15174",345,1,135.75,-0.425047502904057,-0.157756918139276,2,"Low Value","Inactive"
"2074","15175",94,1,224.14,-0.425047502904057,-0.108556732709102,2,"Low Value","Cold"
"2075","15178",283,1,40.5,-0.425047502904057,-0.210775558960908,2,"Low Value","Inactive"
"2076","15179",41,5,441.39,0.0945681283761457,0.0123702984562493,2,"Low Value","Warm"
"2077","15180",390,1,87.5,-0.425047502904057,-0.184614129894066,2,"Low Value","Inactive"
"2078","15181",89,3,229.83,-0.165239687263956,-0.105391385334064,2,"Low Value","Warm"
"2079","15182",177,2,311.42,-0.295143595084006,-0.0599716191750732,2,"Low Value","Cold"
"2080","15184",52,2,203.38,-0.295143595084006,-0.120112291590541,2,"Low Value","Warm"
"2081","15185",93,1,310.62,-0.425047502904057,-0.0604197032261117,2,"Low Value","Cold"
"2082","15186",37,2,205.71,-0.295143595084006,-0.118818135790958,2,"Low Value","Warm"
"2083","15187",24,16,298.57,1.5235111143967,-0.0671249609898659,3,"Medium Value","Active"
"2084","15189",24,41,395.74,4.77110880989797,-0.0130390064952307,3,"Medium Value","Active"
"2085","15192",142,3,348.11,-0.165239687263956,-0.0395536442696785,2,"Low Value","Cold"
"2086","15193",83,1,499.32,-0.425047502904057,0.0446156513465083,2,"Low Value","Warm"
"2087","15194",26,15,507.77,1.39360720657665,0.0493184001488359,3,"Medium Value","Active"
"2088","15195",25,1,3861,-0.425047502904057,1.91581464848316,2,"Low Value","Active"
"2089","15197",33,3,359.87,-0.165239687263956,-0.0330058653209631,2,"Low Value","Warm"
"2090","15198",115,2,96.82,-0.295143595084006,-0.179426374172726,2,"Low Value","Cold"
"2091","15199",82,4,317.18,-0.035335779443905,-0.0567710188105127,2,"Low Value","Warm"
"2092","15201",110,5,247.31,0.0945681283761457,-0.0956608180575994,2,"Low Value","Cold"
"2093","15203",48,6,304.63,0.224472036196196,-0.063752038446257,2,"Low Value","Warm"
"2094","15204",380,1,316.58,-0.425047502904057,-0.057102211369976,2,"Low Value","Inactive"
"2095","15205",108,2,326.62,-0.295143595084006,-0.0515136848203782,2,"Low Value","Cold"
"2096","15206",33,4,105.07,-0.035335779443905,-0.174831425301518,2,"Low Value","Warm"
"2097","15208",24,5,174.02,0.0945681283761457,-0.13645260886046,2,"Low Value","Active"
"2098","15210",248,1,331.18,-0.425047502904057,-0.0489754695747441,2,"Low Value","Inactive"
"2099","15211",83,2,447.2,-0.295143595084006,0.0156070795205831,2,"Low Value","Warm"
"2100","15212",264,1,101.8,-0.425047502904057,-0.176654375943942,2,"Low Value","Inactive"
"2101","15213",341,2,164.18,-0.295143595084006,-0.14193481981534,2,"Low Value","Inactive"
"2102","15214",24,8,207.68,0.484279851836298,-0.117718799144,2,"Low Value","Active"
"2103","15215",69,3,244.98,-0.165239687263956,-0.0969566437356336,2,"Low Value","Warm"
"2104","15216",110,1,96.6,-0.425047502904057,-0.179548831925805,2,"Low Value","Cold"
"2105","15218",33,11,523.35,0.873991575296449,0.0579934018347116,3,"Medium Value","Warm"
"2106","15219",199,1,305.75,-0.425047502904057,-0.0631304725783569,2,"Low Value","Inactive"
"2107","15220",74,6,296.49,0.224472036196196,-0.068282975310174,2,"Low Value","Warm"
"2108","15221",389,1,403.25,-0.425047502904057,-0.00885942291841805,2,"Low Value","Inactive"
"2109","15222",341,1,585,-0.425047502904057,0.0923073799092115,2,"Low Value","Inactive"
"2110","15223",248,2,377.88,-0.295143595084006,-0.0229838114837611,2,"Low Value","Inactive"
"2111","15224",381,2,161.04,-0.295143595084006,-0.143679842796713,2,"Low Value","Inactive"
"2112","15225",257,1,409.4,-0.425047502904057,-0.0054361720937142,2,"Low Value","Inactive"
"2113","15226",333,1,154.41,-0.425047502904057,-0.147370274173589,2,"Low Value","Inactive"
"2114","15227",59,5,243.88,0.0945681283761457,-0.0975689325010278,2,"Low Value","Warm"
"2115","15228",89,4,846.68,-0.035335779443905,0.237963919369608,2,"Low Value","Warm"
"2116","15230",262,2,214.8,-0.295143595084006,-0.113755620953448,2,"Low Value","Inactive"
"2117","15232",136,2,306.03,-0.295143595084006,-0.0629746172562565,2,"Low Value","Cold"
"2118","15234",299,1,197,-0.425047502904057,-0.123663566429827,2,"Low Value","Inactive"
"2119","15235",240,12,187.29,1.0038954831165,-0.129067014784431,3,"Medium Value","Inactive"
"2120","15236",321,1,321.05,-0.425047502904057,-0.0546140924778741,2,"Low Value","Inactive"
"2121","15237",24,4,353.08,-0.035335779443905,-0.0367853568818963,2,"Low Value","Active"
"2122","15238",52,3,357.33,-0.165239687263956,-0.0344196957428733,2,"Low Value","Warm"
"2123","15239",33,2,390.3,-0.295143595084006,-0.0160705146963104,2,"Low Value","Warm"
"2124","15240",67,5,341.31,0.0945681283761457,-0.0433346201670126,2,"Low Value","Warm"
"2125","15241",89,8,219.56,0.484279851836298,-0.111108863608495,2,"Low Value","Warm"
"2126","15243",97,1,316.68,-0.425047502904057,-0.0570465487549401,2,"Low Value","Cold"
"2127","15244",88,2,315.79,-0.295143595084006,-0.0575447291595108,2,"Low Value","Warm"
"2128","15245",157,3,838.61,-0.165239687263956,0.233475193322093,2,"Low Value","Cold"
"2129","15246",261,2,257.08,-0.295143595084006,-0.0902242504470494,2,"Low Value","Inactive"
"2130","15247",145,1,356,-0.425047502904057,-0.0351600085228499,2,"Low Value","Cold"
"2131","15249",54,13,514.5,1.13379939093655,0.0530635236131007,3,"Medium Value","Warm"
"2132","15251",32,11,953.18,0.873991575296449,0.297246501971921,3,"Medium Value","Warm"
"2133","15252",59,2,370.39,-0.295143595084006,-0.0271501582191933,2,"Low Value","Warm"
"2134","15253",39,5,183.64,0.0945681283761457,-0.131100091798615,2,"Low Value","Warm"
"2135","15254",150,1,300.36,-0.425047502904057,-0.0661306875287883,2,"Low Value","Cold"
"2136","15255",89,1,890.85,-0.425047502904057,0.262551487996312,2,"Low Value","Warm"
"2137","15256",171,1,98.45,-0.425047502904057,-0.178519073547642,2,"Low Value","Cold"
"2138","15257",306,1,317.15,-0.425047502904057,-0.0567849344642717,2,"Low Value","Inactive"
"2139","15258",191,2,311.58,-0.295143595084006,-0.0598853421217677,2,"Low Value","Inactive"
"2140","15260",123,7,258.68,0.354375944016247,-0.0893300702955094,2,"Low Value","Cold"
"2141","15261",158,1,254.82,-0.425047502904057,-0.0914794424161075,2,"Low Value","Cold"
"2142","15262",346,1,178.95,-0.425047502904057,-0.133710668443795,2,"Low Value","Inactive"
"2143","15263",129,1,156.51,-0.425047502904057,-0.146201359257837,2,"Low Value","Cold"
"2144","15264",87,1,393.74,-0.425047502904057,-0.0141529376083259,2,"Low Value","Warm"
"2145","15265",174,2,753.06,-0.295143595084006,0.185853970738435,2,"Low Value","Cold"
"2146","15266",361,1,119.3,-0.425047502904057,-0.166913418312671,2,"Low Value","Inactive"
"2147","15267",45,5,343.47,0.0945681283761457,-0.0421334209345393,2,"Low Value","Warm"
"2148","15269",46,1,408.8,-0.425047502904057,-0.00577014778392922,2,"Low Value","Warm"
"2149","15270",38,7,339.93,0.354375944016247,-0.0441065811195382,2,"Low Value","Warm"
"2150","15271",30,15,167.14,1.39360720657665,-0.140285536531828,3,"Medium Value","Active"
"2151","15272",80,2,360.97,-0.295143595084006,-0.0323935765555689,2,"Low Value","Warm"
"2152","15274",27,2,358.29,-0.295143595084006,-0.0338881177692811,2,"Low Value","Active"
"2153","15275",60,1,615.14,-0.425047502904057,0.109084092081012,2,"Low Value","Warm"
"2154","15276",89,1,135.31,-0.425047502904057,-0.158001833645433,2,"Low Value","Warm"
"2155","15277",69,1,255.9,-0.425047502904057,-0.0908782861737205,2,"Low Value","Warm"
"2156","15279",377,1,290.51,-0.425047502904057,-0.0716134551098181,2,"Low Value","Inactive"
"2157","15280",195,1,113.12,-0.425047502904057,-0.170353367921885,2,"Low Value","Inactive"
"2158","15281",81,9,259.13,0.614183759656348,-0.0890816206550638,2,"Low Value","Warm"
"2159","15286",72,1,240.55,-0.425047502904057,-0.0994224975817211,2,"Low Value","Warm"
"2160","15287",45,2,243.34,-0.295143595084006,-0.0978667274914695,2,"Low Value","Warm"
"2161","15288",66,5,461.3,0.0945681283761457,0.0234549516144854,2,"Low Value","Warm"
"2162","15289",52,3,313.26,-0.165239687263956,-0.0589502101891657,2,"Low Value","Warm"
"2163","15290",27,18,441.29,1.7833189300368,0.0123146358412135,3,"Medium Value","Active"
"2164","15291",48,15,311.22,1.39360720657665,-0.0600857275358967,3,"Medium Value","Warm"
"2165","15292",224,1,180.94,-0.425047502904057,-0.132602982404582,2,"Low Value","Inactive"
"2166","15296",73,6,612.14,0.224472036196196,0.107416069050438,2,"Low Value","Warm"
"2167","15297",33,3,213.98,-0.165239687263956,-0.114212054396742,2,"Low Value","Warm"
"2168","15298",25,12,399.99,1.0038954831165,-0.0106730964583357,3,"Medium Value","Active"
"2169","15299",90,7,643.86,0.354375944016247,0.125069599939089,2,"Low Value","Warm"
"2170","15300",87,1,496.44,-0.425047502904057,0.0430125680334763,2,"Low Value","Warm"
"2171","15301",73,12,422.53,1.0038954831165,0.00187186540536559,3,"Medium Value","Warm"
"2172","15303",313,1,574.02,-0.425047502904057,0.0861956247782768,2,"Low Value","Inactive"
"2173","15304",83,8,86.8,0.484279851836298,-0.185003768199317,2,"Low Value","Warm"
"2174","15306",87,3,391.45,-0.165239687263956,-0.0154276114926466,2,"Low Value","Warm"
"2175","15307",118,1,205.3,-0.425047502904057,-0.119043569381853,2,"Low Value","Cold"
"2176","15308",297,1,310.47,-0.425047502904057,-0.0605031971486654,2,"Low Value","Inactive"
"2177","15311",23,91,667.78,11.2663042009005,0.138384403294205,4,"High Value","Active"
"2178","15312",98,4,231.21,-0.035335779443905,-0.104619994260692,2,"Low Value","Cold"
"2179","15313",133,1,52,-0.425047502904057,-0.204374358231787,2,"Low Value","Cold"
"2180","15314",222,1,327.97,-0.425047502904057,-0.0507622395173944,2,"Low Value","Inactive"
"2181","15315",87,2,285.25,-0.295143595084006,-0.074541308660703,2,"Low Value","Warm"
"2182","15316",349,1,165,-0.425047502904057,-0.141475603241294,2,"Low Value","Inactive"
"2183","15318",26,1,312.62,-0.425047502904057,-0.059306450925395,2,"Low Value","Active"
"2184","15319",306,1,204.5,-0.425047502904057,-0.119488870302139,2,"Low Value","Inactive"
"2185","15320",67,1,267.13,-0.425047502904057,-0.0846273745051962,2,"Low Value","Warm"
"2186","15321",93,3,916.1,-0.165239687263956,0.276608153713361,2,"Low Value","Cold"
"2187","15322",108,1,679.68,-0.425047502904057,0.14500874382514,2,"Low Value","Cold"
"2188","15325",126,1,162.29,-0.425047502904057,-0.142984060108765,2,"Low Value","Cold"
"2189","15326",356,1,311.71,-0.425047502904057,-0.0598129807222211,2,"Low Value","Inactive"
"2190","15327",75,1,208.75,-0.425047502904057,-0.117123209163116,2,"Low Value","Warm"
"2191","15329",62,3,349.9,-0.165239687263956,-0.0385554280400358,2,"Low Value","Warm"
"2192","15330",55,2,357.48,-0.295143595084006,-0.0343362018203196,2,"Low Value","Warm"
"2193","15332",389,4,415.26,-0.035335779443905,-0.00217155972186253,2,"Low Value","Inactive"
"2194","15333",231,1,1028.56,-0.425047502904057,0.33920447516216,2,"Low Value","Inactive"
"2195","15334",179,3,117.22,-0.165239687263956,-0.168069345284915,2,"Low Value","Cold"
"2196","15335",76,1,173.97,-0.425047502904057,-0.13648266667258,2,"Low Value","Warm"
"2197","15339",89,2,287.04,-0.295143595084006,-0.0735477309823133,2,"Low Value","Warm"
"2198","15341",103,1,2020.52,-0.425047502904057,0.891355351271625,2,"Low Value","Cold"
"2199","15342",152,1,406.09,-0.425047502904057,-0.00727860465140036,2,"Low Value","Cold"
"2200","15343",110,1,364.5,-0.425047502904057,-0.030428686244804,2,"Low Value","Cold"
"2201","15344",23,3,187.98,-0.165239687263956,-0.128684334306059,2,"Low Value","Active"
"2202","15345",68,1,393.54,-0.425047502904057,-0.0142642628383976,2,"Low Value","Warm"
"2203","15346",355,1,252.42,-0.425047502904057,-0.0928153451769675,2,"Low Value","Inactive"
"2204","15347",389,1,201.6,-0.425047502904057,-0.121103086138179,2,"Low Value","Inactive"
"2205","15348",95,1,158.04,-0.425047502904057,-0.145349721247788,2,"Low Value","Cold"
"2206","15349",181,2,236.9,-0.295143595084006,-0.101451399899777,2,"Low Value","Inactive"
"2207","15350",396,1,115.65,-0.425047502904057,-0.168945103761479,2,"Low Value","Inactive"
"2208","15351",35,7,280.02,0.354375944016247,-0.0774548489677215,2,"Low Value","Warm"
"2209","15353",277,2,388.51,-0.295143595084006,-0.0170640923747001,2,"Low Value","Inactive"
"2210","15355",52,2,138.52,-0.295143595084006,-0.156212280572031,2,"Low Value","Warm"
"2211","15356",54,10,276.65,0.744087667476399,-0.0793282935537848,2,"Low Value","Warm"
"2212","15358",27,22,379.42,2.30293456131701,-0.0221248361290036,3,"Medium Value","Active"
"2213","15360",62,1,427.93,-0.425047502904057,0.00487811047242595,2,"Low Value","Warm"
"2214","15361",384,1,418.92,-0.425047502904057,-0.000137091142302751,2,"Low Value","Inactive"
"2215","15363",395,1,326,-0.425047502904057,-0.0518587930336003,2,"Low Value","Inactive"
"2216","15364",118,2,456.6,-0.295143595084006,0.020833799072448,2,"Low Value","Cold"
"2217","15365",48,7,330.62,0.354375944016247,-0.0492887705793744,2,"Low Value","Warm"
"2218","15366",98,2,301.26,-0.295143595084006,-0.0656325071242176,2,"Low Value","Cold"
"2219","15367",80,4,469.4,-0.035335779443905,0.0279600053624107,2,"Low Value","Warm"
"2220","15368",44,1,446.94,-0.425047502904057,0.0154595735907381,2,"Low Value","Warm"
"2221","15370",63,7,340.86,0.354375944016247,-0.0435849428986309,2,"Low Value","Warm"
"2222","15372",160,1,2007.4,-0.425047502904057,0.884052416178924,2,"Low Value","Cold"
"2223","15373",31,12,201.33,1.0038954831165,-0.121255694474402,3,"Medium Value","Warm"
"2224","15374",151,1,168,-0.425047502904057,-0.139805724790219,2,"Low Value","Cold"
"2225","15376",63,3,411.12,-0.165239687263956,-0.00447877511509789,2,"Low Value","Warm"
"2226","15379",192,7,529.04,0.354375944016247,0.0611593757153732,2,"Low Value","Inactive"
"2227","15380",31,5,338.05,0.0945681283761457,-0.0451503346694815,2,"Low Value","Warm"
"2228","15381",236,2,298.42,-0.295143595084006,-0.0672077591297317,2,"Low Value","Inactive"
"2229","15382",37,6,992.62,0.224472036196196,0.31919840360803,2,"Low Value","Warm"
"2230","15384",192,2,321.2,-0.295143595084006,-0.0545278154245686,2,"Low Value","Inactive"
"2231","15385",63,1,316.88,-0.425047502904057,-0.0569352235248685,2,"Low Value","Warm"
"2232","15386",209,1,394.14,-0.425047502904057,-0.0139302871481826,2,"Low Value","Inactive"
"2233","15388",293,1,140.54,-0.425047502904057,-0.155090678879059,2,"Low Value","Inactive"
"2234","15389",195,1,500,-0.425047502904057,0.044994157128752,2,"Low Value","Inactive"
"2235","15392",27,4,383.88,-0.035335779443905,-0.0196398798854833,2,"Low Value","Active"
"2236","15393",39,2,115.93,-0.295143595084006,-0.168789248439378,2,"Low Value","Warm"
"2237","15394",32,4,545.88,-0.035335779443905,0.0705349480379447,2,"Low Value","Warm"
"2238","15395",348,1,107.45,-0.425047502904057,-0.173509438194417,2,"Low Value","Inactive"
"2239","15396",135,1,288.18,-0.425047502904057,-0.072910394040153,2,"Low Value","Cold"
"2240","15397",312,1,94,-0.425047502904057,-0.180996059916737,2,"Low Value","Inactive"
"2241","15398",39,2,672.76,-0.295143595084006,0.141159673995412,2,"Low Value","Warm"
"2242","15399",24,3,271.92,-0.165239687263956,-0.0819592798244785,2,"Low Value","Active"
"2243","15400",115,5,143.24,0.0945681283761457,-0.153587788273092,2,"Low Value","Cold"
"2244","15402",171,2,313.38,-0.295143595084006,-0.0588806319203709,2,"Low Value","Cold"
"2245","15405",212,1,349.1,-0.425047502904057,-0.0390007289603225,2,"Low Value","Inactive"
"2246","15406",54,2,255.36,-0.295143595084006,-0.0911816474256657,2,"Low Value","Warm"
"2247","15407",56,4,264.11,-0.035335779443905,-0.0863083854792784,2,"Low Value","Warm"
"2248","15408",287,1,267.18,-0.425047502904057,-0.0845995431976783,2,"Low Value","Inactive"
"2249","15410",107,8,431.36,0.484279851836298,0.00678455503740329,2,"Low Value","Cold"
"2250","15411",49,4,339.72,-0.035335779443905,-0.0442218822506838,2,"Low Value","Warm"
"2251","15412",194,1,190.53,-0.425047502904057,-0.127264937622646,2,"Low Value","Inactive"
"2252","15414",32,3,258.3,-0.165239687263956,-0.0895423834128604,2,"Low Value","Warm"
"2253","15415",336,1,572.81,-0.425047502904057,0.0855221071363432,2,"Low Value","Inactive"
"2254","15416",87,4,996.08,-0.035335779443905,0.321125257798521,2,"Low Value","Warm"
"2255","15417",108,1,508.8,-0.425047502904057,0.0498924672519055,2,"Low Value","Cold"
"2256","15419",47,1,135.86,-0.425047502904057,-0.157695689262736,2,"Low Value","Warm"
"2257","15421",81,4,237.59,-0.035335779443905,-0.101070110986782,2,"Low Value","Warm"
"2258","15422",346,2,48.85,-0.295143595084006,-0.206127730605416,2,"Low Value","Inactive"
"2259","15423",61,1,43.5,-0.425047502904057,-0.209105680509833,2,"Low Value","Warm"
"2260","15424",277,2,191.67,-0.295143595084006,-0.126630383811237,2,"Low Value","Inactive"
"2261","15426",42,5,289.48,0.0945681283761457,-0.0721878932969879,2,"Low Value","Warm"
"2262","15427",56,3,494.38,-0.165239687263956,0.0418659181637381,2,"Low Value","Warm"
"2263","15428",38,1,93.78,-0.425047502904057,-0.181118517669816,2,"Low Value","Warm"
"2264","15429",49,2,198.68,-0.295143595084006,-0.122731217627977,2,"Low Value","Warm"
"2265","15432",46,1,171.19,-0.425047502904057,-0.138030087370576,2,"Low Value","Warm"
"2266","15433",236,2,266.65,-0.295143595084006,-0.0848945550573682,2,"Low Value","Inactive"
"2267","15434",31,5,208.3,0.0945681283761457,-0.117375917435379,2,"Low Value","Warm"
"2268","15435",45,1,149.29,-0.425047502904057,-0.150220200063424,2,"Low Value","Warm"
"2269","15436",35,3,374.18,-0.165239687263956,-0.0250424005298364,2,"Low Value","Warm"
"2270","15437",285,1,200.16,-0.425047502904057,-0.121904627794695,2,"Low Value","Inactive"
"2271","15438",154,1,156.58,-0.425047502904057,-0.146162395427311,2,"Low Value","Cold"
"2272","15440",77,3,127.89,-0.165239687263956,-0.162130144260591,2,"Low Value","Warm"
"2273","15442",271,1,594,-0.425047502904057,0.0973170152624366,2,"Low Value","Inactive"
"2274","15443",24,7,462.42,0.354375944016247,0.0240737608576409,2,"Low Value","Active"
"2275","15444",32,2,709.13,-0.295143595084006,0.161401383953193,2,"Low Value","Warm"
"2276","15445",287,1,113.5,-0.425047502904057,-0.170141849984749,2,"Low Value","Inactive"
"2277","15447",353,1,155.17,-0.425047502904057,-0.146947238299317,2,"Low Value","Inactive"
"2278","15448",335,1,494.64,-0.425047502904057,0.0420106409628312,2,"Low Value","Inactive"
"2279","15449",49,3,324.84,-0.165239687263956,-0.052504479368016,2,"Low Value","Warm"
"2280","15450",53,1,429.84,-0.425047502904057,0.00594126641961037,2,"Low Value","Warm"
"2281","15452",52,3,179.58,-0.165239687263956,-0.133361849389571,2,"Low Value","Warm"
"2282","15453",24,7,198.34,0.354375944016247,-0.122918482568562,2,"Low Value","Active"
"2283","15454",385,1,179.1,-0.425047502904057,-0.133627174521241,2,"Low Value","Inactive"
"2284","15456",306,3,149.07,-0.165239687263956,-0.150340802396001,2,"Low Value","Inactive"
"2285","15457",285,1,237.07,-0.425047502904057,-0.101359556584968,2,"Low Value","Inactive"
"2286","15458",48,1,161.64,-0.425047502904057,-0.143345867106498,2,"Low Value","Warm"
"2287","15460",377,1,216.76,-0.425047502904057,-0.112664633698746,2,"Low Value","Inactive"
"2288","15462",117,3,78.2,-0.165239687263956,-0.189790753092399,2,"Low Value","Cold"
"2289","15463",52,1,126.14,-0.425047502904057,-0.16310609544422,2,"Low Value","Warm"
"2290","15464",361,1,1048.85,-0.425047502904057,0.350498419752931,2,"Low Value","Inactive"
"2291","15465",42,18,408.59,1.7833189300368,-0.0058870392755045,3,"Medium Value","Warm"
"2292","15466",108,1,334.53,-0.425047502904057,-0.0471107719710437,2,"Low Value","Cold"
"2293","15467",32,3,174.96,-0.165239687263956,-0.135931606783725,2,"Low Value","Warm"
"2294","15468",74,2,233.76,-0.295143595084006,-0.103204772273406,2,"Low Value","Warm"
"2295","15469",73,2,269.28,-0.295143595084006,-0.0834334114126776,2,"Low Value","Warm"
"2296","15471",25,1,469.48,-0.425047502904057,0.0280059270198153,2,"Low Value","Active"
"2297","15472",136,1,371.56,-0.425047502904057,-0.0264989056232741,2,"Low Value","Cold"
"2298","15473",37,7,253.03,0.354375944016247,-0.0924765984054637,2,"Low Value","Warm"
"2299","15475",100,1,454.11,-0.425047502904057,0.0194505830888075,2,"Low Value","Cold"
"2300","15478",63,2,720.71,-0.295143595084006,0.167847114774343,2,"Low Value","Warm"
"2301","15480",139,1,905.5,-0.425047502904057,0.270706061099062,2,"Low Value","Cold"
"2302","15482",38,12,921.25,1.0038954831165,0.279471067546704,3,"Medium Value","Warm"
"2303","15483",184,4,58.45,-0.035335779443905,-0.2007827279966,2,"Low Value","Inactive"
"2304","15484",24,4,898.58,-0.035335779443905,0.266852816573206,2,"Low Value","Active"
"2305","15485",53,3,858.33,-0.165239687263956,0.24445186100716,2,"Low Value","Warm"
"2306","15488",115,1,91.32,-0.425047502904057,-0.182487817999697,2,"Low Value","Cold"
"2307","15489",45,3,378.09,-0.165239687263956,-0.0228622814409329,2,"Low Value","Warm"
"2308","15491",118,6,516.68,0.224472036196196,0.0542796090269798,2,"Low Value","Cold"
"2309","15492",51,2,329.73,-0.295143595084006,-0.0497825774927637,2,"Low Value","Warm"
"2310","15493",55,5,400.36,0.0945681283761457,-0.0104680724929537,2,"Low Value","Warm"
"2311","15494",44,2,649.62,-0.295143595084006,0.128273778614616,2,"Low Value","Warm"
